customer_id,age,location,subscription_type,payment_plan,num_subscription_pauses,payment_method,customer_service_inquiries,signup_date,weekly_hours,average_session_length,song_skip_rate,weekly_songs_played,weekly_unique_songs,num_favorite_artists,num_platform_friends,num_playlists_created,num_shared_playlists,notifications_clicked,churned
221,18,Virginia,student,monthly,0,debit,none,12/30/2014,24.80431101,3.315636449,0.1,484,410,9,102,12,6,336,0
222,31,Florida,basic,annual,0,credit,many,10/16/2016,17.53705374,2.6430665,0.44,278,146,6,94,10,10,56,0
223,35,Georgia,basic,annual,1,debit,some,6/17/2015,18.70254212,2.329061119,0.13,359,209,8,74,10,3,97,0
224,79,Florida,premium,annual,2,credit,very frequent,8/1/2017,29.59308787,2.463516936,0.66,575,449,8,48,10,10,59,0
225,61,Georgia,family premium,annual,0,debit,few,3/29/2015,26.96342133,2.874035977,0.45,330,302,9,58,11,6,0,1
226,23,Florida,student,monthly,0,credit,very frequent,1/20/2015,19.06712145,2.791489146,0.23,256,151,8,103,8,2,101,0
227,62,Nebrasksa,basic,monthly,0,debit,some,6/12/2018,9.737738444,1.006470196,0.35,162,98,5,48,14,14,43,0
228,64,Maine,basic,annual,0,venmo,many,7/27/2020,22.26331999,3.338194994,0.74,322,289,6,55,6,3,30,0
229,47,Vermont,premium,annual,0,credit,none,5/2/2016,3.11830251,0.743209056,0.13,40,29,4,77,10,3,52,0
230,59,Utah,family premium,monthly,1,venmo,few,6/24/2021,13.86563372,0.477424707,0.37,249,154,7,50,5,5,1,0
231,46,North Carolina,family premium,monthly,1,debit,many,2/5/2017,9.147404491,0.979200493,0.04,118,89,6,72,21,5,2,0
232,66,West Virginia,premium,annual,2,debit,few,3/1/2020,10.58266248,1.707703051,0.35,152,87,6,36,18,6,44,0
233,38,Wisconsin,premium,annual,0,credit,few,11/13/2020,1.290559008,0.878244888,1,17,12,3,76,14,7,39,0
234,55,New Jersey,family premium,annual,2,credit,very frequent,6/20/2015,17.37526991,1.614193428,0.15,274,230,4,57,15,4,0,1
235,75,Utah,premium,monthly,0,credit,none,4/14/2018,6.031585072,0.970227079,0.53,73,44,7,34,4,4,42,0
236,38,Nebrasksa,student,monthly,2,credit,many,2/17/2013,10.4576513,2.2886482,0.98,179,104,6,73,14,4,135,0
237,70,South Carolina,premium,annual,0,venmo,some,12/25/2018,23.76068699,1.654360374,0.43,406,293,6,44,21,11,61,0
238,43,Maine,premium,monthly,1,credit,very frequent,1/31/2018,16.7947862,1.193932807,0.26,235,211,7,66,5,3,48,0
239,77,Wisconsin,basic,annual,1,credit,many,6/3/2016,24.92504822,4.127852914,0.01,411,333,5,39,14,14,105,0
240,51,New Jersey,family premium,annual,2,credit,none,5/4/2013,22.13268297,2.114226654,0.03,267,172,4,62,13,4,0,0
241,48,Florida,family premium,annual,1,credit,very frequent,12/5/2016,23.49055324,2.65712271,0.05,410,328,8,60,8,4,1,0
242,48,New Jersey,family premium,annual,0,venmo,few,3/31/2020,0.692549565,0.650503033,0.97,9,9,4,54,14,7,1,1
243,57,New Jersey,family premium,annual,1,credit,few,4/2/2017,18.12360283,1.03710945,0.72,320,198,5,61,14,7,0,0
244,67,West Virginia,family premium,annual,2,credit,some,7/23/2014,30.53600098,4.98412374,0.91,406,317,7,53,20,5,1,0
245,28,West Virginia,family premium,monthly,2,credit,very frequent,12/13/2014,25.14359097,3.426811919,0.11,380,212,4,91,20,7,0,0
246,79,Montana,premium,annual,1,venmo,some,7/31/2013,10.26564064,1.559283409,0.05,179,100,4,34,8,2,258,0
247,56,Florida,family premium,annual,2,venmo,many,7/20/2018,17.21946198,0.365290753,0.27,244,143,6,65,11,6,1,0
248,54,Montana,family premium,annual,1,credit,some,4/26/2016,14.1638292,2.755616949,0.44,194,174,4,56,8,4,1,0
249,52,California,basic,annual,1,debit,none,2/21/2017,20.98786935,3.150117888,0.81,366,233,5,67,15,15,161,0
250,66,New York,family premium,annual,1,credit,few,5/14/2014,10.09218155,0.758506199,0.35,162,123,4,60,10,10,2,0
251,72,West Virginia,basic,annual,0,debit,none,1/11/2021,7.255807728,0.952145053,0.34,93,60,5,31,18,5,55,0
252,64,Vermont,premium,monthly,1,debit,some,4/6/2016,22.47530828,1.658525195,0.46,308,224,5,45,8,3,241,0
253,56,Utah,family premium,annual,2,venmo,very frequent,7/4/2013,22.21719284,1.19574546,0.87,299,213,4,55,5,3,0,0
254,57,Florida,family premium,annual,2,venmo,very frequent,2/7/2022,2.474545288,0.429292306,0.22,30,20,3,37,10,5,1,0
255,84,Washington,basic,annual,0,credit,few,9/15/2018,26.16071392,3.643704862,0.07,471,367,9,27,14,7,38,1
256,43,Washington,family premium,annual,1,debit,very frequent,9/4/2020,24.02089178,2.410318995,0.38,299,204,8,62,15,8,2,0
257,68,Wisconsin,family premium,annual,2,debit,few,6/6/2017,8.47538643,2.040509385,0.11,142,124,6,39,13,3,1,0
258,81,California,family premium,annual,2,credit,some,11/25/2019,22.72110246,2.579255218,0.49,335,226,4,16,13,3,1,0
259,45,West Virginia,family premium,annual,0,credit,many,1/20/2020,30.37058305,3.819241341,0.41,433,244,6,73,17,6,1,0
260,57,California,premium,annual,1,credit,very frequent,2/11/2018,16.77685795,1.757245783,0.15,208,200,4,48,15,4,89,0
261,47,Maine,family premium,annual,1,credit,very frequent,4/23/2013,29.61892331,0.679701371,0.87,575,315,5,81,6,2,2,0
262,57,Maine,basic,annual,0,credit,none,8/21/2020,10.96416211,0.539914182,0.75,176,154,5,39,5,2,24,0
263,60,West Virginia,family premium,annual,1,venmo,many,2/19/2014,26.80325366,0.38111912,0.3,367,229,5,64,19,19,2,0
264,33,New York,basic,annual,2,credit,very frequent,1/20/2019,16.40859341,0.611804601,0.04,292,247,7,75,11,3,35,0
265,58,Nebrasksa,family premium,annual,2,credit,very frequent,11/18/2017,5.003050942,1.123159754,0.39,79,55,2,46,11,6,1,0
266,79,South Carolina,premium,annual,2,venmo,many,9/15/2018,19.36176243,2.88071546,0.56,234,203,3,24,20,5,91,0
267,45,Virginia,premium,monthly,0,venmo,some,10/9/2021,15.59093434,1.610022211,0.47,253,178,8,61,11,3,18,0
268,65,Georgia,basic,monthly,0,credit,few,5/2/2021,22.43530514,2.437920246,0.2,347,178,6,52,10,3,19,0
269,56,New York,family premium,monthly,0,debit,few,6/10/2016,1.826572034,0.06158678,0.33,25,17,5,69,11,11,1,0
270,73,North Carolina,premium,monthly,2,debit,many,2/2/2015,28.78096798,2.889034516,0.02,536,339,8,42,18,9,107,0
271,64,North Dakota,premium,annual,0,credit,some,9/22/2020,13.23312059,0.896735858,0.74,234,176,8,47,15,8,36,0
272,70,North Dakota,family premium,annual,2,venmo,many,3/5/2020,10.51881685,1.895555771,0.14,130,100,6,52,16,5,0,0
273,43,Virginia,family premium,monthly,1,credit,some,12/7/2016,28.32043648,2.632108629,0.47,393,205,5,67,9,5,1,0
274,74,Utah,family premium,annual,0,debit,few,6/10/2021,30.31032945,3.97180897,0.45,459,259,9,31,6,6,1,0
275,73,Virginia,basic,monthly,1,debit,few,6/19/2020,29.07965092,4.267040132,0.79,395,224,8,41,12,3,75,0
276,27,New York,basic,monthly,1,debit,none,2/11/2021,21.34910618,2.466943426,0.82,369,192,5,68,10,10,43,0
277,34,Idaho,student,monthly,0,credit,many,6/17/2018,16.81530058,0.125107502,0.12,265,140,9,67,8,4,52,1
278,71,California,premium,annual,2,credit,very frequent,12/28/2019,30.1991622,1.146226172,0.09,365,301,4,47,14,14,43,0
279,28,North Carolina,premium,annual,1,debit,none,5/4/2015,30.30405834,4.067865152,0.94,553,310,5,89,18,6,75,0
280,33,Maine,family premium,monthly,0,venmo,many,3/17/2018,11.84923881,2.039655904,0.18,192,136,5,89,7,2,2,0
281,30,Washington,premium,monthly,0,debit,many,5/23/2013,8.973209869,0.389950776,0.44,152,101,8,79,14,14,107,0
282,73,Wisconsin,family premium,annual,2,credit,few,4/29/2014,13.07130002,2.246129604,0.32,240,131,6,46,14,4,1,0
283,37,New York,family premium,monthly,0,credit,some,5/30/2018,0.777373429,0.263900492,0.09,15,8,4,79,12,4,1,0
284,70,Montana,basic,annual,0,credit,few,10/14/2013,20.67235575,3.026541349,0.04,364,206,6,50,11,3,72,0
285,24,Vermont,student,monthly,1,credit,very frequent,6/24/2020,9.718561612,0.823661737,0.19,149,133,4,92,8,2,54,0
286,63,Idaho,premium,annual,1,venmo,few,1/29/2022,7.510980172,1.262600567,0.34,121,69,4,47,5,1,17,0
287,24,Montana,student,monthly,1,credit,very frequent,3/18/2019,16.50253551,0.687901867,0.93,226,141,7,93,10,3,63,1
288,81,Maine,premium,annual,2,debit,very frequent,8/19/2014,27.21337026,2.092980564,0.4,450,235,7,34,5,2,120,0
289,28,New Jersey,premium,annual,0,debit,very frequent,10/6/2017,20.65350346,1.325570369,0.31,296,217,6,90,12,12,69,0
290,41,Florida,family premium,annual,2,venmo,few,3/17/2019,20.36851599,2.098714782,0.17,370,362,4,58,8,4,2,0
291,68,New York,family premium,annual,1,credit,none,9/27/2013,17.51956774,2.601677553,0.14,228,158,7,48,9,5,2,0
292,26,New Jersey,premium,annual,0,credit,none,6/1/2017,19.60803029,2.828879339,0.4,361,192,6,98,12,3,145,0
293,55,California,family premium,annual,2,credit,very frequent,3/9/2020,27.99292434,1.915062931,0.3,365,221,7,51,12,6,1,0
294,67,Georgia,family premium,annual,1,debit,many,5/29/2018,20.38341342,3.007732832,0.66,261,133,8,49,9,3,2,0
295,64,North Carolina,family premium,monthly,2,credit,few,11/16/2019,4.441672783,0.574149292,0.34,62,47,2,37,20,10,2,0
296,82,Vermont,family premium,annual,2,credit,none,8/26/2019,22.44200305,1.107213068,0.42,440,226,4,25,10,3,0,0
297,56,Nebrasksa,premium,annual,2,venmo,some,12/6/2021,12.30419379,1.226314057,0.03,178,143,3,50,14,14,63,0
298,75,North Carolina,family premium,monthly,2,venmo,many,3/15/2021,17.97258763,0.724666773,0.24,278,166,4,25,18,5,2,0
299,35,Nebrasksa,family premium,monthly,1,credit,few,8/23/2018,21.03240506,2.352139521,0.31,339,177,5,78,13,13,2,0
300,44,North Carolina,premium,annual,1,debit,some,10/30/2015,4.142637692,0.46369428,0.06,76,39,3,79,19,10,180,0
301,61,Wisconsin,basic,monthly,2,credit,many,2/14/2014,30.58680622,3.651623986,0.12,467,395,4,59,13,3,99,0
302,20,South Carolina,family premium,monthly,0,credit,none,4/7/2021,0.281335813,0.021031488,0.07,4,2,2,89,20,5,0,0
303,19,North Dakota,student,annual,2,credit,few,6/2/2015,23.48407599,0.764108246,0.12,371,196,4,92,17,9,78,0
304,86,Virginia,family premium,monthly,2,debit,few,3/13/2017,24.27606259,3.441381243,0.17,404,234,7,32,12,6,2,0
305,81,Washington,family premium,annual,1,credit,very frequent,4/11/2015,0.477086198,1.027336203,0.11,7,6,1,39,14,7,2,1
306,50,Vermont,premium,monthly,0,credit,few,2/12/2013,13.84472293,1.1585126,0.79,177,121,5,73,9,3,184,1
307,85,New York,family premium,annual,0,credit,none,8/30/2018,16.30754833,0.985352878,0.25,296,205,6,32,9,2,0,0
308,57,Maine,premium,annual,0,debit,some,1/12/2021,18.22227318,2.714416306,0.48,248,135,6,39,6,3,30,0
309,54,Alabama,premium,annual,0,venmo,some,4/25/2018,6.613110852,0.411148492,0.38,103,102,7,65,8,8,39,0
310,19,California,basic,annual,1,credit,some,9/4/2015,3.457035954,0.875540753,0.27,50,32,3,89,15,5,84,0
311,48,Georgia,student,annual,1,venmo,very frequent,12/5/2019,3.993575837,0.813877176,0.09,69,53,3,55,8,4,130,0
312,52,Vermont,family premium,monthly,2,venmo,few,10/9/2016,29.95086691,2.670250657,0.38,448,380,7,72,8,2,2,1
313,58,Wisconsin,family premium,annual,0,credit,many,1/22/2019,0.445006069,0.323509384,0.23,5,3,3,56,14,14,0,0
314,69,Montana,family premium,monthly,2,credit,none,11/21/2015,29.09696335,1.751062406,0.3,526,439,8,41,10,10,1,0
315,76,South Carolina,basic,annual,2,credit,few,4/11/2014,11.85584484,0.517818263,0.72,192,115,3,46,21,7,278,0
316,62,Georgia,family premium,monthly,2,credit,many,7/10/2013,7.870081427,0.585541681,0.47,104,66,5,62,11,6,0,0
317,36,Alabama,family premium,annual,0,venmo,few,5/30/2016,2.025772204,0.495954721,0.31,32,16,4,75,10,3,2,0
318,35,Idaho,family premium,annual,0,venmo,few,10/15/2021,22.00615596,0.847658038,0.71,311,179,9,74,7,7,0,0
319,22,New York,student,annual,0,debit,few,5/27/2017,2.715873425,0.931333666,0.13,41,34,4,91,11,11,85,0
320,65,Alabama,basic,monthly,0,credit,very frequent,6/25/2016,11.97179202,1.584955139,0.44,168,158,8,40,11,11,57,0
321,38,South Carolina,basic,annual,2,venmo,many,12/6/2021,13.56779608,1.014072131,0.05,225,116,6,79,21,11,21,0
322,60,New York,family premium,annual,2,credit,very frequent,7/16/2018,20.26882545,0.684806097,0.79,265,133,4,62,11,11,2,0
323,51,New Jersey,family premium,annual,1,credit,none,7/11/2014,13.33992507,1.368387443,0.36,168,89,4,58,13,13,0,1
324,43,Georgia,family premium,annual,1,credit,many,10/8/2014,15.74512508,2.394345692,0.97,267,155,5,84,10,3,0,0
325,41,West Virginia,basic,monthly,0,credit,very frequent,5/14/2020,24.80020506,4.188787212,0.49,342,248,9,73,19,10,36,1
326,62,Utah,student,monthly,1,debit,many,4/1/2015,7.490036484,1.216772786,0.82,103,82,4,46,5,1,181,0
327,30,North Carolina,family premium,annual,0,credit,some,10/25/2017,7.788092428,1.432337611,0.28,95,56,5,85,18,6,1,0
328,60,New Jersey,basic,annual,2,credit,very frequent,3/14/2014,3.581343323,0.613491795,0.34,67,63,5,50,13,3,104,0
329,50,Wisconsin,family premium,annual,2,venmo,none,1/4/2021,3.412219783,0.65162697,0.02,61,56,4,56,11,6,2,1
330,27,Wisconsin,premium,annual,2,credit,very frequent,10/27/2020,22.42034918,2.646416455,0.43,382,268,7,79,11,6,68,0
331,49,Idaho,premium,annual,1,venmo,many,11/11/2018,6.085707941,1.247860646,0.96,77,65,6,71,8,2,37,1
332,76,North Dakota,family premium,monthly,2,debit,none,5/12/2019,8.642659305,0.923370758,0.03,117,64,3,27,15,8,2,0
333,24,Utah,student,annual,0,credit,some,6/10/2020,17.11766168,2.546164917,0.19,305,167,9,96,5,3,80,0
334,82,Wisconsin,family premium,annual,2,venmo,none,7/14/2017,6.624467806,0.298370682,0.5,97,78,3,26,14,5,1,1
335,82,Virginia,family premium,annual,1,credit,few,6/28/2015,21.87723728,0.502468562,0.34,325,297,5,26,10,10,2,0
336,49,Florida,family premium,annual,0,debit,many,5/24/2014,30.41763344,1.852654115,0.4,551,374,10,74,11,6,0,0
337,57,South Carolina,family premium,monthly,2,credit,some,6/28/2019,5.125771401,1.107244678,0.63,62,41,4,63,21,21,0,0
338,83,Vermont,premium,monthly,1,debit,very frequent,2/26/2017,6.541552115,0.626134,0.93,111,90,6,43,11,6,53,0
339,66,Idaho,family premium,annual,2,credit,none,9/17/2016,5.972812028,0.271667851,0.49,110,64,3,43,8,8,2,0
340,37,New Jersey,family premium,monthly,1,credit,many,5/17/2018,15.43581271,2.165573782,0.21,239,151,7,67,14,4,1,0
341,34,Georgia,family premium,monthly,1,credit,many,3/15/2014,0.053494713,0.45559151,0.2,4,1,1,91,10,3,2,0
342,84,Florida,family premium,annual,1,credit,some,7/23/2013,5.534847466,0.988767971,0.43,75,75,3,49,11,11,2,0
343,81,Idaho,family premium,monthly,0,venmo,few,3/13/2017,11.94755766,1.63358368,0.77,159,140,5,21,8,2,0,0
344,24,South Carolina,student,annual,2,credit,some,1/8/2017,4.86426631,0.885471991,0.19,61,40,4,84,19,10,51,0
345,67,Vermont,family premium,annual,0,credit,few,5/21/2016,3.564391845,0.237608235,0.22,70,53,4,47,10,5,2,0
346,19,Virginia,family premium,annual,1,credit,some,4/10/2018,30.7782901,4.198411666,0.48,435,238,8,85,12,3,1,0
347,20,North Carolina,family premium,annual,1,debit,none,2/13/2018,7.203873302,0.606601125,0.9,122,75,4,87,18,18,2,0
348,27,Maine,student,annual,0,credit,few,5/11/2019,17.95867461,2.984150194,0.09,245,220,6,83,8,8,176,1
349,85,Alabama,family premium,annual,1,credit,some,6/16/2014,17.2693265,3.224168034,0.18,332,251,8,45,10,3,1,0
350,42,Idaho,premium,annual,2,credit,many,1/30/2013,25.0777438,4.112741903,0.67,438,320,4,81,5,5,116,0
351,20,South Carolina,student,annual,1,credit,none,9/11/2017,6.156819282,0.958391986,0.33,107,56,6,97,18,18,49,0
352,50,Florida,family premium,annual,1,credit,none,7/16/2013,14.59162742,0.916080933,0.27,284,206,5,68,11,4,1,0
353,21,West Virginia,student,monthly,0,venmo,some,5/7/2017,1.674091149,0.440900892,0.79,23,19,5,87,17,17,66,0
354,47,Alabama,basic,annual,1,credit,many,9/1/2017,26.97452404,0.238276447,0.09,349,223,8,73,11,6,53,0
355,65,Georgia,family premium,monthly,1,debit,some,9/21/2021,20.45276894,2.140442569,0.47,371,326,5,49,8,8,0,0
356,24,Maine,student,annual,1,credit,none,2/19/2016,2.330788264,1.258896716,0.06,36,31,3,103,8,3,245,0
357,35,New York,family premium,monthly,1,debit,very frequent,6/23/2020,2.209124392,1.159596163,0.88,42,23,3,79,10,3,2,0
358,45,Idaho,student,annual,1,credit,some,2/25/2018,10.72886608,0.383113142,0.45,162,85,7,69,5,3,47,0
359,58,Vermont,premium,annual,2,debit,none,9/9/2021,5.381480841,1.001819338,0.88,85,49,5,45,9,3,43,0
360,52,Utah,student,monthly,0,credit,few,7/7/2017,21.7895803,3.50128596,0.32,350,232,9,59,6,2,58,0
361,22,North Dakota,family premium,annual,2,credit,some,5/27/2015,25.62647696,0.417888366,0.91,437,331,7,87,16,16,0,1
362,33,California,basic,annual,0,venmo,none,1/19/2022,15.03099309,1.327563411,0.11,192,124,5,84,14,7,56,0
363,63,North Dakota,family premium,annual,0,venmo,none,3/13/2020,9.891747522,1.913639297,0.29,160,83,5,58,18,9,1,0
364,33,West Virginia,family premium,monthly,2,credit,few,3/9/2019,16.22305068,0.883243324,0.38,315,240,4,75,19,10,1,0
365,45,California,family premium,annual,2,debit,few,4/4/2021,28.29918249,4.600944267,0.27,343,241,4,68,13,4,2,0
366,50,South Carolina,basic,annual,1,credit,none,12/8/2016,26.53744063,1.81705825,0.7,355,205,8,70,20,20,51,0
367,37,Nebrasksa,family premium,annual,0,credit,some,11/6/2021,1.870777351,0.655024113,0.31,33,22,6,73,12,4,2,0
368,27,Washington,premium,annual,2,debit,many,7/2/2013,23.59156934,2.335722845,0.62,327,189,4,83,14,14,103,0
369,52,New York,premium,annual,0,debit,many,10/19/2020,24.20818932,1.722693261,0.01,310,163,9,69,12,4,40,0
370,62,Virginia,family premium,annual,1,credit,many,12/27/2020,13.58029386,2.233465812,0.45,185,115,7,38,9,5,1,0
371,29,North Carolina,premium,annual,0,credit,none,10/20/2017,25.59746535,0.828483043,0.25,341,199,6,97,21,21,83,0
372,34,Vermont,premium,annual,0,debit,very frequent,2/14/2013,8.565018463,0.477397032,0.23,125,77,5,86,9,3,84,0
373,27,Virginia,basic,annual,2,debit,none,9/27/2019,20.65200957,2.326472599,0.2,392,225,7,81,10,3,74,0
374,24,North Dakota,student,annual,0,venmo,many,2/13/2017,8.646993349,1.31689328,0.05,161,105,8,79,16,4,66,0
375,86,Florida,family premium,annual,0,credit,very frequent,3/2/2018,23.52970956,3.07846105,0.32,419,212,6,20,9,3,2,0
376,54,Washington,family premium,annual,1,credit,many,5/17/2020,16.19012889,2.258886269,0.11,322,247,8,60,14,5,2,0
377,62,Georgia,basic,annual,1,venmo,some,5/28/2020,27.96424179,0.83795636,0.2,373,267,5,48,9,9,77,0
378,18,Georgia,basic,monthly,0,credit,very frequent,6/21/2019,27.47836617,4.638029021,0.8,375,282,6,82,11,6,38,0
379,43,Nebrasksa,premium,annual,2,credit,many,9/19/2018,0.835929056,0.787370377,0.16,12,8,2,57,11,4,49,0
380,18,Virginia,student,annual,2,credit,very frequent,6/2/2020,6.19361996,0.107428148,0.39,121,119,5,87,10,5,42,0
381,60,Montana,family premium,annual,0,credit,none,6/9/2014,10.77412333,1.144923968,0.53,140,120,8,60,11,3,1,0
382,50,South Carolina,premium,annual,1,debit,many,8/27/2015,4.882538357,0.994198854,0.77,86,63,6,73,20,20,84,0
383,30,North Carolina,premium,annual,2,credit,none,4/14/2020,1.330939776,0.305762425,0.16,17,9,3,81,19,6,40,0
384,48,Georgia,family premium,annual,2,credit,some,7/26/2020,27.14379846,1.193804868,0.37,389,198,7,57,10,10,1,0
385,32,West Virginia,basic,monthly,0,debit,none,2/24/2014,8.595268782,0.313702345,0.43,148,75,5,97,19,19,76,0
386,37,North Dakota,basic,monthly,0,debit,very frequent,2/23/2013,26.6123848,0.979334651,0.52,430,249,6,84,18,6,202,0
387,43,Virginia,premium,annual,1,credit,some,2/27/2020,26.72634457,3.151640834,0.32,375,238,5,67,12,12,34,0
388,46,New York,student,annual,2,venmo,some,10/6/2014,4.943273697,1.347726393,0.47,75,46,2,76,12,3,313,0
389,86,Nebrasksa,basic,monthly,2,credit,some,2/1/2014,24.77775072,3.219794193,0.01,340,278,7,26,11,4,72,0
390,39,California,premium,annual,2,venmo,many,11/1/2013,3.904173107,0.417205207,0.56,48,42,2,72,12,6,84,0
391,44,Vermont,premium,monthly,0,venmo,many,2/2/2013,6.35559379,0.493833234,0.27,94,65,5,82,9,5,213,0
392,52,New Jersey,premium,annual,2,venmo,many,10/21/2019,30.37544422,0.195814218,0.24,401,288,4,67,13,4,73,0
393,84,Virginia,family premium,annual,1,credit,few,8/15/2013,6.108678999,1.261368692,0.44,105,68,6,39,9,5,1,0
394,36,North Carolina,student,annual,2,venmo,none,4/26/2016,26.52505758,1.854334824,0.32,475,290,4,91,18,9,56,0
395,86,Virginia,family premium,annual,0,credit,very frequent,2/20/2019,4.783872189,0.715274238,0.04,59,50,4,36,10,3,1,0
396,47,Montana,basic,annual,2,credit,none,9/11/2013,19.67741301,0.855030297,0.35,286,165,7,80,8,4,295,0
397,73,Maine,basic,monthly,1,credit,many,2/28/2017,5.59643474,0.072104935,0.03,101,52,4,37,8,8,92,0
398,21,California,family premium,monthly,0,credit,very frequent,8/6/2015,30.42707945,2.519170411,0.45,526,302,6,109,13,7,2,0
399,27,Alabama,basic,annual,2,credit,few,4/3/2014,13.9629692,1.434685181,0.38,169,155,3,92,11,4,88,0
400,66,Idaho,premium,annual,1,credit,many,9/8/2020,4.361986907,1.256349125,0.13,59,30,5,45,8,3,30,0
401,19,Vermont,basic,annual,2,debit,some,1/6/2018,14.22371544,0.639031321,0.96,210,119,6,88,11,6,50,0
402,48,Wisconsin,basic,annual,2,debit,many,10/25/2017,25.35532979,3.631218826,0.16,507,257,4,69,13,7,111,0
403,83,South Carolina,family premium,annual,0,credit,many,8/24/2016,17.84128794,0.035675405,0.47,343,262,6,34,18,9,2,0
